MEMBER_NO,DATE,BRANCH_CODE,BRANCH_TYPE,AMOUNT,CURRENCY,TRAN_CODE,TRAN_DESC
9439878220,2020-06-28,MOB,MOBILE,8397.75,PHP,IN1001,TYPE1
4887750457,2020-05-30,784,STORE,8667.50,PHP,IN1005,TYPE5
8042016928,2020-04-11,MOB,MOBILE,6559.25,PHP,IN1002,TYPE2
5514048727,2020-06-17,MOB,MOBILE,3350.00,PHP,IN1001,TYPE1
8974132823,2020-02-04,MOB,MOBILE,8663.25,PHP,IN1003,TYPE3
8714467104,2020-09-23,076,STORE,8279.75,PHP,IN1005,TYPE5
1056965836,2020-09-21,MOB,MOBILE,9531.25,PHP,IN1004,TYPE4
7782707261,2020-04-21,MOB,MOBILE,5415.75,PHP,IN1005,TYPE5
9921095937,2020-05-22,269,STORE,2099.00,PHP,IN1002,TYPE2
6523664836,2020-07-15,576,STORE,9376.50,PHP,IN1004,TYPE4
8388941274,2020-06-19,MOB,MOBILE,424.75,PHP,IN1002,TYPE2
4567590753,2020-09-10,MOB,MOBILE,1524.50,PHP,IN1001,TYPE1
1779352919,2020-08-25,MOB,MOBILE,5098.50,PHP,IN1001,TYPE1
6476393521,2020-07-09,594,STORE,7586.25,PHP,IN1003,TYPE3
9058916511,2020-11-18,MOB,MOBILE,444.25,PHP,IN1001,TYPE1
2741262526,2020-09-27,MOB,MOBILE,9242.50,PHP,IN1005,TYPE5
1023005240,2020-10-30,537,STORE,8855.50,PHP,IN1005,TYPE5
6595948326,2020-10-18,878,STORE,8650.25,PHP,IN1001,TYPE1
4935713079,2020-08-16,555,STORE,3030.75,PHP,IN1001,TYPE1
3780160817,2020-11-06,727,STORE,6428.75,PHP,IN1005,TYPE5
4227342138,2020-06-08,MOB,MOBILE,7554.75,PHP,IN1004,TYPE4
1615845471,2020-02-18,MOB,MOBILE,2319.50,PHP,IN1001,TYPE1
0602492122,2020-05-07,MOB,MOBILE,5973.75,PHP,IN1004,TYPE4
1750927371,2020-09-23,MOB,MOBILE,4697.00,PHP,IN1002,TYPE2
1877163239,2020-03-29,536,STORE,9611.50,PHP,IN1002,TYPE2
2514007460,2020-05-23,788,STORE,9326.75,PHP,IN1004,TYPE4
0587238138,2020-12-10,MOB,MOBILE,5808.75,PHP,IN1001,TYPE1
7115154089,2020-04-19,MOB,MOBILE,9590.25,PHP,IN1001,TYPE1
6722948978,2020-12-14,433,STORE,9655.25,PHP,IN1005,TYPE5
1884085058,2020-05-23,MOB,MOBILE,4544.75,PHP,IN1001,TYPE1
0417414688,2020-07-26,788,STORE,4519.50,PHP,IN1002,TYPE2
7533185646,2020-05-21,800,STORE,5036.75,PHP,IN1004,TYPE4
7987376512,2020-08-28,209,STORE,9277.75,PHP,IN1003,TYPE3
2492816491,2020-03-10,716,STORE,1773.25,PHP,IN1005,TYPE5
6221832567,2020-01-14,839,STORE,2694.50,PHP,IN1004,TYPE4
1624985303,2020-01-17,857,STORE,4589.00,PHP,IN1002,TYPE2
5343688144,2020-01-06,396,STORE,1436.75,PHP,IN1004,TYPE4
5360481619,2020-11-20,MOB,MOBILE,7811.75,PHP,IN1005,TYPE5
9465051178,2020-02-19,308,STORE,2401.75,PHP,IN1002,TYPE2
7686266346,2020-11-26,877,STORE,8709.50,PHP,IN1002,TYPE2
7743871909,2020-12-02,493,STORE,3314.75,PHP,IN1003,TYPE3
4132023093,2020-10-20,MOB,MOBILE,7595.75,PHP,IN1005,TYPE5
5443555746,2020-07-20,618,STORE,6134.25,PHP,IN1003,TYPE3
7768073096,2020-03-27,MOB,MOBILE,4948.00,PHP,IN1003,TYPE3
2596262017,2020-11-29,MOB,MOBILE,3575.50,PHP,IN1004,TYPE4
5415229519,2020-05-26,669,STORE,7981.00,PHP,IN1001,TYPE1
2887215759,2020-02-02,596,STORE,307.50,PHP,IN1004,TYPE4
8207132552,2020-01-10,309,STORE,3208.25,PHP,IN1004,TYPE4
3093353012,2020-08-28,636,STORE,2014.25,PHP,IN1004,TYPE4
3675441075,2020-12-26,MOB,MOBILE,2845.50,PHP,IN1003,TYPE3
1555659662,2020-03-06,MOB,MOBILE,217.50,PHP,IN1002,TYPE2
5576135890,2020-05-27,450,STORE,1405.75,PHP,IN1005,TYPE5
0797621430,2020-11-14,MOB,MOBILE,7819.25,PHP,IN1002,TYPE2
1106000040,2020-11-11,MOB,MOBILE,5184.00,PHP,IN1002,TYPE2
8060984356,2020-02-03,MOB,MOBILE,6177.50,PHP,IN1001,TYPE1
1066610145,2020-10-28,179,STORE,5147.00,PHP,IN1001,TYPE1
2077918338,2020-09-21,MOB,MOBILE,5864.75,PHP,IN1003,TYPE3
1735710562,2020-04-23,224,STORE,2171.75,PHP,IN1004,TYPE4
4043750633,2020-02-12,950,STORE,3512.50,PHP,IN1004,TYPE4
1253583216,2020-03-28,955,STORE,3515.50,PHP,IN1004,TYPE4
0660709252,2020-11-29,832,STORE,883.50,PHP,IN1003,TYPE3
4335758140,2020-03-12,MOB,MOBILE,7759.50,PHP,IN1005,TYPE5
0292120215,2020-12-04,MOB,MOBILE,8684.25,PHP,IN1004,TYPE4
3451048867,2020-12-16,MOB,MOBILE,3188.00,PHP,IN1004,TYPE4
3702489695,2020-08-19,MOB,MOBILE,1905.50,PHP,IN1004,TYPE4
3760806405,2020-11-16,MOB,MOBILE,4345.75,PHP,IN1002,TYPE2
8516089599,2020-01-21,481,STORE,6248.00,PHP,IN1001,TYPE1
1398383851,2020-06-07,871,STORE,203.75,PHP,IN1003,TYPE3
3694682667,2020-05-14,MOB,MOBILE,3880.25,PHP,IN1001,TYPE1
0350189308,2020-11-02,MOB,MOBILE,3995.00,PHP,IN1004,TYPE4
2337442466,2020-07-31,MOB,MOBILE,7741.00,PHP,IN1001,TYPE1
1151703164,2020-01-22,MOB,MOBILE,9661.75,PHP,IN1002,TYPE2
2775858391,2020-05-14,929,STORE,4557.50,PHP,IN1004,TYPE4
8142774312,2020-07-26,696,STORE,1692.75,PHP,IN1004,TYPE4
9925820452,2020-06-28,703,STORE,3739.00,PHP,IN1005,TYPE5
1697518111,2020-04-08,MOB,MOBILE,9441.00,PHP,IN1005,TYPE5
5181592634,2020-10-26,748,STORE,4545.25,PHP,IN1003,TYPE3
0375939718,2020-02-17,MOB,MOBILE,8321.50,PHP,IN1001,TYPE1
8687428886,2020-08-31,MOB,MOBILE,2535.75,PHP,IN1004,TYPE4
9232469450,2020-08-15,MOB,MOBILE,8867.00,PHP,IN1003,TYPE3
9783007610,2020-02-27,MOB,MOBILE,7460.25,PHP,IN1002,TYPE2
9643977884,2020-10-09,121,STORE,4965.50,PHP,IN1005,TYPE5
1087850307,2020-10-30,994,STORE,1677.25,PHP,IN1001,TYPE1
4422487577,2020-10-20,289,STORE,9118.25,PHP,IN1001,TYPE1
1941117710,2020-10-01,079,STORE,1733.25,PHP,IN1001,TYPE1
8096608906,2020-02-12,891,STORE,4518.25,PHP,IN1002,TYPE2
4841758553,2020-03-31,MOB,MOBILE,5257.50,PHP,IN1004,TYPE4
7341652747,2020-01-16,672,STORE,9382.25,PHP,IN1003,TYPE3
9049097008,2020-02-15,019,STORE,6991.25,PHP,IN1001,TYPE1
1761777418,2020-06-02,445,STORE,2271.00,PHP,IN1003,TYPE3
9456499887,2020-02-16,MOB,MOBILE,1624.00,PHP,IN1005,TYPE5
0078069222,2020-09-15,MOB,MOBILE,5170.50,PHP,IN1003,TYPE3
0677414486,2020-09-30,371,STORE,8577.25,PHP,IN1004,TYPE4
4220150364,2020-03-21,MOB,MOBILE,4969.75,PHP,IN1001,TYPE1
9542970383,2020-11-08,MOB,MOBILE,7009.50,PHP,IN1001,TYPE1
4925409389,2020-04-03,967,STORE,4187.00,PHP,IN1005,TYPE5
1290958457,2020-08-25,856,STORE,4621.00,PHP,IN1001,TYPE1
0380123314,2020-10-31,408,STORE,2113.50,PHP,IN1003,TYPE3
0223178923,2020-09-24,MOB,MOBILE,1497.25,PHP,IN1004,TYPE4
6234643569,2020-11-19,MOB,MOBILE,8089.25,PHP,IN1003,TYPE3
2004894662,2020-10-25,MOB,MOBILE,1133.75,PHP,IN1004,TYPE4
9743904854,2020-06-01,906,STORE,2021.75,PHP,IN1004,TYPE4
5765536598,2020-03-14,106,STORE,336.00,PHP,IN1002,TYPE2
9958761000,2020-01-06,394,STORE,1179.50,PHP,IN1005,TYPE5
2876173540,2020-04-15,MOB,MOBILE,2388.75,PHP,IN1003,TYPE3
0255712863,2020-05-23,044,STORE,1839.75,PHP,IN1004,TYPE4
5500892344,2020-08-23,341,STORE,6070.25,PHP,IN1005,TYPE5
6549703143,2020-06-08,MOB,MOBILE,1911.75,PHP,IN1002,TYPE2
8878659176,2020-05-13,MOB,MOBILE,5111.75,PHP,IN1005,TYPE5
6713364818,2020-09-07,998,STORE,5601.50,PHP,IN1003,TYPE3
9700950914,2020-06-19,MOB,MOBILE,6765.25,PHP,IN1002,TYPE2
2799857606,2020-06-24,MOB,MOBILE,9724.75,PHP,IN1003,TYPE3
3568590566,2020-07-08,MOB,MOBILE,8627.75,PHP,IN1005,TYPE5
0361338294,2020-08-12,886,STORE,1298.50,PHP,IN1004,TYPE4
0696171985,2020-08-11,617,STORE,1767.25,PHP,IN1003,TYPE3
3521315855,2020-12-03,MOB,MOBILE,7944.00,PHP,IN1005,TYPE5
1874069299,2020-05-18,MOB,MOBILE,421.25,PHP,IN1004,TYPE4
0587565372,2020-06-15,MOB,MOBILE,1856.50,PHP,IN1003,TYPE3
6500277560,2020-12-29,205,STORE,5875.75,PHP,IN1001,TYPE1
4023919374,2020-05-31,MOB,MOBILE,9516.00,PHP,IN1004,TYPE4
9711872284,2020-12-26,MOB,MOBILE,9218.75,PHP,IN1002,TYPE2
8797904294,2020-07-14,525,STORE,4214.00,PHP,IN1001,TYPE1
3020820002,2020-06-02,MOB,MOBILE,7546.75,PHP,IN1005,TYPE5
2975463159,2020-06-11,MOB,MOBILE,911.75,PHP,IN1001,TYPE1
7381916306,2020-11-21,MOB,MOBILE,9183.00,PHP,IN1002,TYPE2
3947001970,2020-01-30,855,STORE,6677.50,PHP,IN1004,TYPE4
8305147335,2020-06-07,MOB,MOBILE,278.00,PHP,IN1003,TYPE3
8756720596,2020-09-09,MOB,MOBILE,6104.50,PHP,IN1002,TYPE2
0630427269,2020-01-26,MOB,MOBILE,7577.75,PHP,IN1005,TYPE5
9857670678,2020-06-11,MOB,MOBILE,4859.00,PHP,IN1001,TYPE1
7348241565,2020-11-06,498,STORE,6543.75,PHP,IN1005,TYPE5
2480524221,2020-02-20,MOB,MOBILE,1614.25,PHP,IN1002,TYPE2
0782630727,2020-07-07,MOB,MOBILE,5098.00,PHP,IN1001,TYPE1
5630720406,2020-07-11,794,STORE,6314.25,PHP,IN1002,TYPE2
2402721231,2020-03-29,167,STORE,281.25,PHP,IN1005,TYPE5
0492064092,2020-12-20,MOB,MOBILE,7979.25,PHP,IN1003,TYPE3
3355723609,2020-01-12,516,STORE,2680.50,PHP,IN1001,TYPE1
7151771069,2020-09-17,613,STORE,1766.75,PHP,IN1001,TYPE1
3774407979,2020-01-26,769,STORE,7112.75,PHP,IN1003,TYPE3
4626110109,2020-03-24,MOB,MOBILE,1144.75,PHP,IN1003,TYPE3
6360079961,2020-01-21,766,STORE,2318.00,PHP,IN1002,TYPE2
7090687573,2020-05-05,MOB,MOBILE,6694.25,PHP,IN1002,TYPE2
2539093146,2020-11-17,MOB,MOBILE,6343.00,PHP,IN1003,TYPE3
3373554072,2020-02-24,386,STORE,5708.00,PHP,IN1004,TYPE4
1387687254,2020-01-19,646,STORE,5573.00,PHP,IN1003,TYPE3
1137383505,2020-07-18,210,STORE,8819.00,PHP,IN1005,TYPE5
2481315740,2020-08-03,379,STORE,1425.50,PHP,IN1004,TYPE4
4153892551,2020-12-24,929,STORE,5661.25,PHP,IN1005,TYPE5
6964097507,2020-05-14,MOB,MOBILE,2093.75,PHP,IN1005,TYPE5
5965805821,2020-09-20,MOB,MOBILE,5767.50,PHP,IN1003,TYPE3
0206236678,2020-05-14,923,STORE,3961.00,PHP,IN1004,TYPE4
8104194976,2020-01-31,MOB,MOBILE,6085.50,PHP,IN1005,TYPE5
1013977755,2020-09-29,447,STORE,8945.50,PHP,IN1001,TYPE1
9436560270,2020-05-16,897,STORE,1019.00,PHP,IN1002,TYPE2
9583695344,2020-10-03,635,STORE,7682.00,PHP,IN1004,TYPE4
4877093390,2020-03-22,MOB,MOBILE,305.00,PHP,IN1004,TYPE4
2323014379,2020-11-01,MOB,MOBILE,7605.00,PHP,IN1003,TYPE3
4698348410,2020-10-24,MOB,MOBILE,3774.50,PHP,IN1002,TYPE2
8996298412,2020-05-05,378,STORE,5285.25,PHP,IN1002,TYPE2
9104876659,2020-02-03,096,STORE,3135.75,PHP,IN1002,TYPE2
0389101563,2020-05-13,MOB,MOBILE,7581.50,PHP,IN1004,TYPE4
9066978477,2020-07-24,MOB,MOBILE,7389.25,PHP,IN1001,TYPE1
2021653801,2020-06-01,735,STORE,8406.25,PHP,IN1002,TYPE2
0019501548,2020-07-14,812,STORE,8698.00,PHP,IN1004,TYPE4
7404922578,2020-02-05,MOB,MOBILE,5215.50,PHP,IN1003,TYPE3
8187712681,2020-04-16,100,STORE,1156.25,PHP,IN1003,TYPE3
2654912627,2020-07-18,658,STORE,260.25,PHP,IN1002,TYPE2
0749019545,2020-11-19,MOB,MOBILE,9352.75,PHP,IN1003,TYPE3
5363272356,2020-07-08,810,STORE,5301.50,PHP,IN1002,TYPE2
3520466529,2020-05-09,959,STORE,885.75,PHP,IN1001,TYPE1
4328543437,2020-08-30,561,STORE,4804.25,PHP,IN1002,TYPE2
7200707128,2020-12-01,586,STORE,3721.75,PHP,IN1003,TYPE3
5776746036,2020-09-10,253,STORE,1884.50,PHP,IN1003,TYPE3
6969497046,2020-06-02,147,STORE,1394.75,PHP,IN1001,TYPE1
7492962874,2020-12-19,663,STORE,7651.50,PHP,IN1004,TYPE4
9280610455,2020-05-23,688,STORE,1504.25,PHP,IN1003,TYPE3
4001762583,2020-06-15,MOB,MOBILE,4226.75,PHP,IN1001,TYPE1
3816787103,2020-04-27,725,STORE,8801.75,PHP,IN1002,TYPE2
0945186127,2020-11-13,283,STORE,5194.75,PHP,IN1003,TYPE3
5058705502,2020-04-13,493,STORE,5618.75,PHP,IN1005,TYPE5
8280200264,2020-07-11,MOB,MOBILE,3666.00,PHP,IN1003,TYPE3
5063394241,2020-12-29,052,STORE,5940.25,PHP,IN1005,TYPE5
3598000788,2020-03-20,MOB,MOBILE,372.00,PHP,IN1003,TYPE3
7045158576,2020-04-02,931,STORE,1129.25,PHP,IN1005,TYPE5
6189402209,2020-07-20,MOB,MOBILE,7480.00,PHP,IN1002,TYPE2
4367059772,2020-08-02,994,STORE,8492.50,PHP,IN1005,TYPE5
3104106785,2020-09-16,MOB,MOBILE,7431.25,PHP,IN1005,TYPE5
2256351036,2020-05-10,343,STORE,5948.25,PHP,IN1001,TYPE1
7888497918,2020-10-02,591,STORE,4093.75,PHP,IN1005,TYPE5
5943876504,2020-05-03,876,STORE,7362.50,PHP,IN1001,TYPE1
3592267749,2020-06-30,730,STORE,8432.25,PHP,IN1004,TYPE4
7734807549,2020-09-29,MOB,MOBILE,3862.50,PHP,IN1001,TYPE1
5767088527,2020-11-15,169,STORE,8119.50,PHP,IN1001,TYPE1
3567387696,2020-06-14,MOB,MOBILE,5494.00,PHP,IN1003,TYPE3
2648788060,2020-01-08,MOB,MOBILE,1337.00,PHP,IN1003,TYPE3
1661274006,2020-04-07,MOB,MOBILE,9977.25,PHP,IN1001,TYPE1
9160005859,2020-05-29,MOB,MOBILE,9494.00,PHP,IN1001,TYPE1
5513472628,2020-01-29,274,STORE,7282.00,PHP,IN1005,TYPE5
8299626386,2020-07-05,MOB,MOBILE,3185.50,PHP,IN1004,TYPE4
3799821009,2020-08-27,MOB,MOBILE,2892.75,PHP,IN1001,TYPE1
1842487913,2020-06-25,MOB,MOBILE,5760.00,PHP,IN1005,TYPE5
6713365184,2020-05-06,710,STORE,2534.00,PHP,IN1001,TYPE1
6422550013,2020-08-27,MOB,MOBILE,9127.50,PHP,IN1005,TYPE5
9231910212,2020-03-01,122,STORE,8559.25,PHP,IN1004,TYPE4
7068997447,2020-07-25,MOB,MOBILE,8802.50,PHP,IN1005,TYPE5
7755396637,2020-10-07,MOB,MOBILE,8144.00,PHP,IN1005,TYPE5
1813680671,2020-04-14,311,STORE,6448.75,PHP,IN1002,TYPE2
1239730965,2020-03-18,360,STORE,5199.50,PHP,IN1005,TYPE5
4889962885,2020-07-26,772,STORE,2070.25,PHP,IN1002,TYPE2
7205308337,2020-02-05,842,STORE,7474.00,PHP,IN1001,TYPE1
0386481343,2020-09-15,293,STORE,1453.50,PHP,IN1003,TYPE3
8375913293,2020-03-28,884,STORE,2819.75,PHP,IN1002,TYPE2
9741525518,2020-07-04,MOB,MOBILE,1072.25,PHP,IN1003,TYPE3
1337260743,2020-09-11,MOB,MOBILE,9216.75,PHP,IN1005,TYPE5
9940896088,2020-04-06,023,STORE,8271.50,PHP,IN1005,TYPE5
4555113018,2020-02-13,MOB,MOBILE,3625.75,PHP,IN1003,TYPE3
7531566914,2020-07-07,617,STORE,3034.00,PHP,IN1002,TYPE2
4671257226,2020-12-10,MOB,MOBILE,7264.75,PHP,IN1001,TYPE1
4158780315,2020-02-21,MOB,MOBILE,4665.50,PHP,IN1002,TYPE2
1847621605,2020-09-13,340,STORE,7465.25,PHP,IN1001,TYPE1
6365056456,2020-05-02,MOB,MOBILE,1016.25,PHP,IN1005,TYPE5
7509333972,2020-04-01,MOB,MOBILE,2571.75,PHP,IN1001,TYPE1
3192640075,2020-05-06,991,STORE,6251.50,PHP,IN1002,TYPE2
2332090532,2020-08-22,MOB,MOBILE,4016.50,PHP,IN1004,TYPE4
1494659599,2020-10-14,563,STORE,2034.25,PHP,IN1001,TYPE1
4202978423,2020-11-17,MOB,MOBILE,8842.50,PHP,IN1003,TYPE3
6682997551,2020-06-19,MOB,MOBILE,6163.00,PHP,IN1003,TYPE3
5439449335,2020-05-19,069,STORE,5333.00,PHP,IN1004,TYPE4
1719253927,2020-12-13,MOB,MOBILE,7811.00,PHP,IN1005,TYPE5
5599311989,2020-08-27,MOB,MOBILE,121.00,PHP,IN1004,TYPE4
2074611199,2020-03-29,MOB,MOBILE,8605.25,PHP,IN1002,TYPE2
3095755319,2020-10-05,609,STORE,5282.50,PHP,IN1002,TYPE2
1038715901,2020-02-03,976,STORE,7088.75,PHP,IN1004,TYPE4
7105160066,2020-04-28,645,STORE,500.75,PHP,IN1004,TYPE4
1811185584,2020-05-23,MOB,MOBILE,7583.00,PHP,IN1001,TYPE1
2471791392,2020-05-05,381,STORE,6019.25,PHP,IN1004,TYPE4
2805157638,2020-10-15,MOB,MOBILE,1582.25,PHP,IN1005,TYPE5
4199803852,2020-04-14,MOB,MOBILE,6843.50,PHP,IN1001,TYPE1
6976464826,2020-10-22,MOB,MOBILE,6047.75,PHP,IN1003,TYPE3
3329052336,2020-04-16,MOB,MOBILE,2210.25,PHP,IN1004,TYPE4
6483119248,2020-10-12,346,STORE,1748.75,PHP,IN1003,TYPE3
4921030579,2020-11-16,106,STORE,5313.50,PHP,IN1002,TYPE2
6260439586,2020-10-04,MOB,MOBILE,971.00,PHP,IN1003,TYPE3
0550876133,2020-03-13,MOB,MOBILE,906.50,PHP,IN1004,TYPE4
1187668362,2020-07-29,MOB,MOBILE,5777.75,PHP,IN1004,TYPE4
4929388765,2020-02-02,921,STORE,801.00,PHP,IN1002,TYPE2
1539699004,2020-07-02,355,STORE,3625.00,PHP,IN1005,TYPE5
7943207422,2020-10-21,472,STORE,536.00,PHP,IN1001,TYPE1
8858400588,2020-08-03,688,STORE,7358.00,PHP,IN1001,TYPE1
8528703980,2020-09-21,MOB,MOBILE,8709.50,PHP,IN1004,TYPE4
4405374139,2020-01-24,MOB,MOBILE,929.00,PHP,IN1004,TYPE4
1270369716,2020-08-02,806,STORE,5368.50,PHP,IN1005,TYPE5
9168817692,2020-05-23,MOB,MOBILE,3336.50,PHP,IN1003,TYPE3
4871239105,2020-11-01,075,STORE,6586.50,PHP,IN1003,TYPE3
0111807313,2020-09-17,MOB,MOBILE,6193.50,PHP,IN1003,TYPE3
5038663827,2020-12-28,MOB,MOBILE,8817.00,PHP,IN1004,TYPE4
0686361048,2020-11-30,111,STORE,6544.75,PHP,IN1003,TYPE3
0174808362,2020-05-07,205,STORE,1368.50,PHP,IN1003,TYPE3
5552489855,2020-06-27,454,STORE,8686.50,PHP,IN1004,TYPE4
6451217076,2020-09-04,MOB,MOBILE,7021.25,PHP,IN1004,TYPE4
8746851038,2020-12-09,MOB,MOBILE,2727.25,PHP,IN1005,TYPE5
7822308285,2020-02-11,674,STORE,4635.50,PHP,IN1002,TYPE2
2319150394,2020-04-08,592,STORE,7242.00,PHP,IN1004,TYPE4
5093343478,2020-12-23,071,STORE,6926.75,PHP,IN1005,TYPE5
5227114451,2020-03-21,421,STORE,964.25,PHP,IN1001,TYPE1
6456781424,2020-03-07,434,STORE,6716.50,PHP,IN1002,TYPE2
9308607073,2020-02-15,686,STORE,9262.25,PHP,IN1005,TYPE5
0571475899,2020-01-10,MOB,MOBILE,4703.25,PHP,IN1004,TYPE4
4687538034,2020-11-30,MOB,MOBILE,9087.75,PHP,IN1005,TYPE5
7275579020,2020-12-25,477,STORE,8587.00,PHP,IN1003,TYPE3
9506282808,2020-02-04,MOB,MOBILE,7225.25,PHP,IN1003,TYPE3
3280644390,2020-12-12,MOB,MOBILE,4461.25,PHP,IN1001,TYPE1
6219890266,2020-11-29,MOB,MOBILE,102.25,PHP,IN1005,TYPE5
4070444572,2020-11-07,MOB,MOBILE,9638.50,PHP,IN1002,TYPE2
5425835552,2020-09-26,MOB,MOBILE,2446.25,PHP,IN1004,TYPE4
2065073263,2020-05-06,MOB,MOBILE,5684.50,PHP,IN1003,TYPE3
2759171671,2020-11-17,MOB,MOBILE,3524.75,PHP,IN1002,TYPE2
2799589980,2020-11-10,409,STORE,3530.00,PHP,IN1001,TYPE1
8838596462,2020-06-20,MOB,MOBILE,8134.50,PHP,IN1003,TYPE3
2518408112,2020-07-26,MOB,MOBILE,5942.25,PHP,IN1003,TYPE3
0447310902,2020-12-18,853,STORE,1759.75,PHP,IN1004,TYPE4
8207023806,2020-09-02,MOB,MOBILE,873.75,PHP,IN1004,TYPE4
3667380528,2020-01-20,415,STORE,9570.00,PHP,IN1003,TYPE3
0072901909,2020-02-05,739,STORE,4677.00,PHP,IN1003,TYPE3
0248833852,2020-03-27,MOB,MOBILE,9928.00,PHP,IN1003,TYPE3
5839163749,2020-04-03,MOB,MOBILE,6513.25,PHP,IN1001,TYPE1
7466444433,2020-02-15,153,STORE,2900.00,PHP,IN1003,TYPE3
4752464462,2020-04-02,MOB,MOBILE,380.50,PHP,IN1003,TYPE3
6781088617,2020-11-02,MOB,MOBILE,5144.75,PHP,IN1003,TYPE3
0400353705,2020-02-04,MOB,MOBILE,8779.75,PHP,IN1003,TYPE3
0164056102,2020-11-01,MOB,MOBILE,9516.50,PHP,IN1002,TYPE2
7035467493,2020-04-16,352,STORE,1304.75,PHP,IN1005,TYPE5
2489539376,2020-01-09,MOB,MOBILE,3783.75,PHP,IN1003,TYPE3
4585948387,2020-08-20,726,STORE,7668.75,PHP,IN1002,TYPE2
6495006796,2020-08-06,MOB,MOBILE,5135.00,PHP,IN1005,TYPE5
0333953292,2020-03-20,284,STORE,8745.25,PHP,IN1002,TYPE2
8097369282,2020-02-24,899,STORE,3387.50,PHP,IN1002,TYPE2
6278753114,2020-06-19,MOB,MOBILE,3193.75,PHP,IN1002,TYPE2
6133213417,2020-07-10,MOB,MOBILE,3576.50,PHP,IN1001,TYPE1
7580488227,2020-02-10,MOB,MOBILE,1781.25,PHP,IN1003,TYPE3
7775735959,2020-04-16,MOB,MOBILE,5100.75,PHP,IN1001,TYPE1
5885081731,2020-06-30,952,STORE,4394.00,PHP,IN1001,TYPE1
1843193070,2020-09-12,MOB,MOBILE,2539.75,PHP,IN1005,TYPE5
3117233701,2020-10-24,775,STORE,3124.50,PHP,IN1003,TYPE3
3231349149,2020-10-29,MOB,MOBILE,3774.25,PHP,IN1003,TYPE3
4695638707,2020-07-25,MOB,MOBILE,11.25,PHP,IN1003,TYPE3
0631491297,2020-02-15,288,STORE,5874.00,PHP,IN1002,TYPE2
6363646724,2020-12-11,MOB,MOBILE,4481.50,PHP,IN1002,TYPE2
9007149467,2020-04-13,245,STORE,8567.00,PHP,IN1001,TYPE1
7614452042,2020-09-25,MOB,MOBILE,7718.00,PHP,IN1004,TYPE4
5193275141,2020-07-21,MOB,MOBILE,617.75,PHP,IN1005,TYPE5
6116417243,2020-06-16,558,STORE,4264.00,PHP,IN1003,TYPE3
7690663378,2020-01-01,MOB,MOBILE,29.75,PHP,IN1004,TYPE4
7763545432,2020-12-14,601,STORE,4890.00,PHP,IN1003,TYPE3
7980783484,2020-11-26,MOB,MOBILE,8396.25,PHP,IN1002,TYPE2
5405616633,2020-06-10,MOB,MOBILE,1304.00,PHP,IN1004,TYPE4
1434080535,2020-11-20,MOB,MOBILE,7387.00,PHP,IN1003,TYPE3
2682720836,2020-03-20,MOB,MOBILE,652.25,PHP,IN1003,TYPE3
3020270649,2020-08-07,145,STORE,6068.50,PHP,IN1005,TYPE5
4207081528,2020-03-18,MOB,MOBILE,3729.00,PHP,IN1003,TYPE3
8640022743,2020-09-13,107,STORE,4288.25,PHP,IN1004,TYPE4
9280582146,2020-05-14,235,STORE,1890.25,PHP,IN1003,TYPE3
1719535720,2020-02-14,751,STORE,7276.00,PHP,IN1005,TYPE5
4706196485,2020-12-16,660,STORE,1310.50,PHP,IN1002,TYPE2
9166695883,2020-04-20,MOB,MOBILE,9817.50,PHP,IN1004,TYPE4
3052608612,2020-11-01,MOB,MOBILE,2327.50,PHP,IN1001,TYPE1
2797694156,2020-04-27,474,STORE,8464.00,PHP,IN1003,TYPE3
7792494358,2020-03-25,MOB,MOBILE,6946.25,PHP,IN1003,TYPE3
2555954366,2020-02-06,643,STORE,6258.00,PHP,IN1004,TYPE4
2282809326,2020-11-26,605,STORE,6762.75,PHP,IN1003,TYPE3
9256112744,2020-08-19,436,STORE,1417.00,PHP,IN1003,TYPE3
4148142321,2020-07-15,MOB,MOBILE,5063.50,PHP,IN1004,TYPE4
1917009914,2020-10-19,MOB,MOBILE,7511.00,PHP,IN1003,TYPE3
7976680136,2020-01-31,148,STORE,9123.50,PHP,IN1005,TYPE5
5086817609,2020-05-29,754,STORE,846.50,PHP,IN1004,TYPE4
0246544239,2020-08-09,MOB,MOBILE,574.00,PHP,IN1004,TYPE4
7870578670,2020-06-24,MOB,MOBILE,8142.25,PHP,IN1004,TYPE4
2315826079,2020-12-02,954,STORE,9177.00,PHP,IN1005,TYPE5
4049380578,2020-04-11,MOB,MOBILE,4692.50,PHP,IN1005,TYPE5
2710156996,2020-04-26,MOB,MOBILE,8470.00,PHP,IN1001,TYPE1
6345176527,2020-10-29,MOB,MOBILE,1041.00,PHP,IN1002,TYPE2
4564200378,2020-11-24,962,STORE,7255.75,PHP,IN1002,TYPE2
7782524308,2020-10-31,181,STORE,9782.75,PHP,IN1004,TYPE4
6874326242,2020-09-11,830,STORE,2488.25,PHP,IN1004,TYPE4
1686673353,2020-10-31,MOB,MOBILE,2624.00,PHP,IN1001,TYPE1
2238033623,2020-11-21,MOB,MOBILE,1871.75,PHP,IN1003,TYPE3
5917833423,2020-01-18,617,STORE,8606.00,PHP,IN1001,TYPE1
0641961736,2020-10-05,MOB,MOBILE,5795.00,PHP,IN1001,TYPE1
